Muestra,Tiempo,Temp,Hum,Pres,Den,DP,Ref,VelFrec,PWM,Control,Error,ESTADOvariador,ERRORvariador,TiempoRel,ControlAutomatico
109,55523.0,21.909,22.835,1009.91846,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5603.0,0.0
110,55574.0,21.919,22.82,1009.91846,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5654.0,0.0
111,55625.0,21.93,22.835,1009.98596,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5705.0,0.0
112,55675.0,21.919,22.835,1009.9539,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5755.0,0.0
113,55727.0,21.941,22.835,1009.94476,1.19,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5807.0,0.0
114,55778.0,21.909,22.843,1009.94476,1.1902,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5858.0,0.0
115,55829.0,21.93,22.843,1009.9545,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5909.0,0.0
116,55879.0,21.941,22.835,1009.96265,1.19,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,5959.0,0.0
117,55930.0,21.941,22.835,1009.96265,1.19,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6010.0,0.0
118,55982.0,21.919,22.835,1009.9535,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6062.0,0.0
119,56033.0,21.93,22.828,1010.0017,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6113.0,0.0
120,56083.0,21.93,22.835,1009.97986,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6163.0,0.0
121,56134.0,21.941,22.843,1009.97986,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6214.0,0.0
122,56185.0,21.941,22.843,1010.03375,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6265.0,0.0
123,56237.0,21.951,22.843,1009.9707,1.19,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6317.0,0.0
124,56287.0,21.93,22.851,1009.9748,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6367.0,0.0
125,56338.0,21.951,22.851,1009.9748,1.19,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6418.0,0.0
126,56389.0,21.941,22.835,1010.0251,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6469.0,0.0
127,56440.0,21.951,22.843,1009.9927,1.19,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6520.0,0.0
128,56491.0,21.93,22.843,1009.9879,1.1901,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6571.0,0.0
