Muestra,Tiempo,Temp,Hum,Pres,Den,DP,Ref,VelFrec,PWM,Control,Error,ESTADOvariador,ERRORvariador,TiempoRel,ControlAutomatico
126,271802.0,20.954,24.674,1009.7992,1.1938,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6484.0,0.0
127,271853.0,20.965,24.651,1009.7992,1.1938,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6535.0,0.0
128,271904.0,20.954,24.651,1009.7857,1.1938,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6586.0,0.0
129,271954.0,20.965,24.659,1009.8042,1.1938,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6636.0,0.0
130,272006.0,20.965,24.636,1009.8042,1.1938,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6688.0,0.0
131,272057.0,20.976,24.643,1009.7723,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6739.0,0.0
132,272108.0,20.976,24.651,1009.817,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6790.0,0.0
133,272159.0,20.986,24.643,1009.817,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6841.0,0.0
134,272209.0,20.976,24.651,1009.817,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6891.0,0.0
135,272261.0,20.943,24.659,1009.8127,1.1939,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6943.0,0.0
136,272312.0,20.965,24.659,1009.844,1.1938,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,6994.0,0.0
137,272363.0,20.976,24.659,1009.7992,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7045.0,0.0
138,272414.0,20.943,24.651,1009.7992,1.1939,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7096.0,0.0
139,272464.0,20.986,24.659,1009.7272,1.1936,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7146.0,0.0
140,272516.0,20.976,24.643,1009.7675,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7198.0,0.0
141,272567.0,20.976,24.643,1009.817,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7249.0,0.0
142,272618.0,20.954,24.651,1009.817,1.1938,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7300.0,0.0
143,272669.0,20.976,24.666,1009.79456,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7351.0,0.0
144,272719.0,20.976,24.651,1009.77155,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7401.0,0.0
145,272771.0,20.986,24.643,1009.7631,1.1936,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7453.0,0.0
146,272822.0,20.954,24.651,1009.7631,1.1938,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7504.0,0.0
147,272873.0,20.976,24.659,1009.79016,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7555.0,0.0
148,272924.0,20.986,24.651,1009.7723,1.1936,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7606.0,0.0
149,272974.0,20.965,24.651,1009.7723,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7656.0,0.0
150,273026.0,20.986,24.651,1009.8036,1.1937,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7708.0,0.0
151,273077.0,20.965,24.651,1009.808,1.1938,0.0,14.0,0.0,220.0,0.0,633.64,0.0,0.0,7759.0,0.0
